name,layout,ruling_date,ruling_text
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"Because damage remains marked on creatures until the damage is removed as the turn ends, nonlethal damage dealt to Kolvori may become lethal if you controlled three or more legendary creatures and some of them leave the battlefield that turn."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"For The Ringhart Crest’s first ability, you must choose an existing creature type, such as Fungus or Archer. You can’t choose card types (e.g., artifact) or supertypes (e.g., snow)."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If The Ringhart Crest is somehow on the battlefield with no choice of creature type, the mana produced by its activated ability can still be spent to cast a legendary creature spell."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"Because damage remains marked on creatures until the damage is removed as the turn ends, nonlethal damage dealt to Kolvori may become lethal if you controlled three or more legendary creatures and some of them leave the battlefield that turn."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"For The Ringhart Crest’s first ability, you must choose an existing creature type, such as Fungus or Archer. You can’t choose card types (e.g., artifact) or supertypes (e.g., snow)."
"Kolvori, God of Kinship // The Ringhart Crest",modal_dfc,2021-02-05,"If The Ringhart Crest is somehow on the battlefield with no choice of creature type, the mana produced by its activated ability can still be spent to cast a legendary creature spell."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases (such as that of Reidane, God of the Worthy), then apply any cost reductions. The converted mana cost of the spell is determined onl"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If a spell has {X} in its mana cost, use the value of X to determine whether its converted mana cost is 4 or greater. If it is, Reidane’s last ability will apply. If not, it won’t."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"Valkmira’s first ability prevents 1 damage from each source an opponent controls each time that source would deal damage to you. It prevents 1 of any kind of damage, not just combat damage."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"Valkmira’s last ability affects each spell (including Aura spells), activated ability, and triggered ability controlled by an opponent that targets you or another permanent you control."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases (such as that of Reidane, God of the Worthy), then apply any cost reductions. The converted mana cost of the spell is determined onl"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If a spell has {X} in its mana cost, use the value of X to determine whether its converted mana cost is 4 or greater. If it is, Reidane’s last ability will apply. If not, it won’t."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"Valkmira’s first ability prevents 1 damage from each source an opponent controls each time that source would deal damage to you. It prevents 1 of any kind of damage, not just combat damage."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"Valkmira’s last ability affects each spell (including Aura spells), activated ability, and triggered ability controlled by an opponent that targets you or another permanent you control."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Reidane, God of the Worthy // Valkmira, Protector's Shield",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"A permanent card is an artifact, creature, enchantment, land, or planeswalker card."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an opponent sacrifices a nontoken permanent, it doesn’t matter which graveyard it goes to. Tergrid’s ability will trigger."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If the card leaves the graveyard before Tergrid’s ability resolves, you can’t put it onto the battlefield, even if it returns to the graveyard before the ability resolves."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an opponent sacrifices a nontoken permanent or discards a permanent card as part of paying the cost of a spell or ability, Tergrid’s ability will trigger and goes on the stack on top of that spell or ability. Tergrid’s ability will resolve before that "
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If you put an Aura onto the battlefield using Tergrid’s ability, you choose what the Aura will enchant just before it enters the battlefield. An Aura put onto the battlefield this way doesn’t target the player or permanent it will enchant, so permanents o"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"The player targeted by the first ability of Tergrid’s Lantern can choose to lose 3 life even if they have nonland permanents to sacrifice or cards to discard. They can’t choose to sacrifice a nonland permanent if they don’t control any, nor can they choos"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"A permanent card is an artifact, creature, enchantment, land, or planeswalker card."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an opponent sacrifices a nontoken permanent, it doesn’t matter which graveyard it goes to. Tergrid’s ability will trigger."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If the card leaves the graveyard before Tergrid’s ability resolves, you can’t put it onto the battlefield, even if it returns to the graveyard before the ability resolves."
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If an opponent sacrifices a nontoken permanent or discards a permanent card as part of paying the cost of a spell or ability, Tergrid’s ability will trigger and goes on the stack on top of that spell or ability. Tergrid’s ability will resolve before that "
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"If you put an Aura onto the battlefield using Tergrid’s ability, you choose what the Aura will enchant just before it enters the battlefield. An Aura put onto the battlefield this way doesn’t target the player or permanent it will enchant, so permanents o"
"Tergrid, God of Fright // Tergrid's Lantern",modal_dfc,2021-02-05,"The player targeted by the first ability of Tergrid’s Lantern can choose to lose 3 life even if they have nonland permanents to sacrifice or cards to discard. They can’t choose to sacrifice a nonland permanent if they don’t control any, nor can they choos"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"A creature has been dealt excess damage if one or more sources deal more damage to it than the minimum amount of damage required to be lethal damage. In most cases, this means damage greater than its toughness, but consider any damage already dealt to it "
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,A planeswalker is dealt excess damage if it’s dealt damage greater than its current loyalty.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"Even 1 damage dealt to a creature from a source with deathtouch is considered lethal damage, so any amount greater than that will cause excess damage to be dealt, even if the total amount of damage isn’t greater than the creature’s toughness. Note that a "
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If a permanent is both a creature and a planeswalker, the minimum amount of damage to be considered lethal damage is used to determine if excess damage has been dealt. For example, if a 5/5 creature that’s also a planeswalker with three loyalty counters o"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,It doesn’t matter if a creature or planeswalker an opponent controls was dealt combat damage earlier in the turn. The only thing that matters is that the damage dealt to that permanent that caused excess damage to be dealt was noncombat damage.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,Toralf’s ability doesn’t affect the damage dealt to the creature or planeswalker an opponent controls. That damage will still be dealt as normal.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,The damage Toralf deals because of its triggered ability is noncombat damage. That damage may cause Toralf’s ability to trigger again.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"The creature equipped by Toralf’s Hammer is the source of the activated ability, but Toralf’s Hammer is the source of the damage. For example, if the equipped creature is green, that ability can’t target a permanent with protection from green. It could ta"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If the target is an illegal target as the ability tries to resolve, the ability won’t resolve and none of its effects will happen. You won’t return Toralf’s Hammer to its owner’s hand."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"You unattach Toralf’s Hammer as part of the cost of activating the ability. If the ability doesn’t resolve, Toralf’s Hammer doesn’t become reattached."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"A creature has been dealt excess damage if one or more sources deal more damage to it than the minimum amount of damage required to be lethal damage. In most cases, this means damage greater than its toughness, but consider any damage already dealt to it "
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,A planeswalker is dealt excess damage if it’s dealt damage greater than its current loyalty.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"Even 1 damage dealt to a creature from a source with deathtouch is considered lethal damage, so any amount greater than that will cause excess damage to be dealt, even if the total amount of damage isn’t greater than the creature’s toughness. Note that a "
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If a permanent is both a creature and a planeswalker, the minimum amount of damage to be considered lethal damage is used to determine if excess damage has been dealt. For example, if a 5/5 creature that’s also a planeswalker with three loyalty counters o"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,It doesn’t matter if a creature or planeswalker an opponent controls was dealt combat damage earlier in the turn. The only thing that matters is that the damage dealt to that permanent that caused excess damage to be dealt was noncombat damage.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,Toralf’s ability doesn’t affect the damage dealt to the creature or planeswalker an opponent controls. That damage will still be dealt as normal.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,The damage Toralf deals because of its triggered ability is noncombat damage. That damage may cause Toralf’s ability to trigger again.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"The creature equipped by Toralf’s Hammer is the source of the activated ability, but Toralf’s Hammer is the source of the damage. For example, if the equipped creature is green, that ability can’t target a permanent with protection from green. It could ta"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If the target is an illegal target as the ability tries to resolve, the ability won’t resolve and none of its effects will happen. You won’t return Toralf’s Hammer to its owner’s hand."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"You unattach Toralf’s Hammer as part of the cost of activating the ability. If the ability doesn’t resolve, Toralf’s Hammer doesn’t become reattached."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"If an effect instructs a player to choose a card name, the name of either face may be chosen. If that effect or a linked ability refers to a spell with the chosen name being cast and/or a land with the chosen name being played, it considers only the chose"
"Toralf, God of Fury // Toralf's Hammer",modal_dfc,2021-02-05,"In the Commander variant, a double-faced card’s color identity is determined by the mana costs and mana symbols in the rules text of both faces combined. If either face has a color indicator or basic land type, those are also considered."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If Valki leaves the battlefield before its enters-the-battlefield ability resolves, each opponent will reveal their hand, but no cards will be exiled."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"You don’t choose which creature card exiled with Valki that Valki will become a copy of until that ability is resolving. (In many cases, the value you chose for X will give away your intentions.)"
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If there are no creature cards exiled with Valki with converted mana cost equal to the value of X as Valki’s activated ability resolves, nothing happens. God of Lies, indeed."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If Valki becomes a copy of a creature during the same turn Valki enters the battlefield, you can’t attack with him or use any {T} abilities he gains."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"Valki copies the printed values of the exiled creature card. Notably, once Valki becomes a copy of another creature card, he won’t have his own printed activated ability."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,You can activate Valki’s ability multiple times in response to one another. This may briefly allow Valki to copy different creature cards. You’ll get priority to cast spells or activate abilities in between each of Valki’s activated abilities.
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If an effect begins to apply to Valki before it becomes a copy, that effect will continue to apply."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If another object becomes a copy of Valki, it will become whatever Valki is copying. That object remains a copy even if Valki leaves the battlefield."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"The emblem given to you by Tibalt allows you to play cards exiled with that specific Tibalt, Cosmic Impostor, even after that Tibalt leaves the battlefield. If a different Tibalt, Cosmic Impostor comes under your control, it’s a new object (even if it’s r"
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,The cards exiled by Tibalt’s loyalty abilities are all exiled face up.
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"Playing the cards exiled with Tibalt follows the normal rules for playing those cards. You must pay their costs, if any, and you must follow all applicable timing rules. For example, if one of the cards is a sorcery card, you can cast that card by paying "
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"Unless an effect allows you to play additional lands that turn, you can play land cards exiled with Tibalt only if you haven’t played a land yet that turn."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"While resolving Tibalt’s last ability, you’ll add {R}{R}{R} even if you don’t exile any cards."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,There is a single triangle icon in the top left corner of the front face. There is a double triangle icon in the top left corner of the back face.
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"To determine whether it is legal to play a modal double-faced card, consider only the characteristics of the face you’re playing and ignore the other face’s characteristics."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If an effect allows you to play a specific modal double-faced card, you may cast it as a spell or play it as a land, as determined by which face you choose to play. If an effect allows you to cast (rather than “play”) a specific modal double-faced card, y"
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If an effect allows you to play a land or cast a spell from among a group of cards, you may play or cast a modal double-faced card with any face that fits the criteria of that effect."
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"The converted mana cost of a modal double-faced card is based on the characteristics of the face that’s being considered. On the stack and battlefield, consider whichever face is up. In all other zones, consider only the front face. This is different than"
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,A modal double-faced card can’t be transformed or be put onto the battlefield transformed. Ignore any instruction to transform a modal double-faced card or to put one onto the battlefield transformed.
"Valki, God of Lies // Tibalt, Cosmic Impostor",modal_dfc,2021-02-05,"If an effect puts a double-faced card onto the battlefield, it enters with its front face up. If that front face can’t be put onto the battlefield, it doesn’t enter the battlefield."
